album_id,name,length_sec
"95","Ta Uzak Yollardan","233.213"
"96","İstanbul İstanbul Olalı","369.565"
"96","Harika","250.976"
"96","Namus","199.965"
"96","Meyhaneci","217.897"
"96","Büyük Yürürüm","225.735"
"96","Sözlerimi Geri Alamam","214.425"
"96","Böyle Akşamlar","257.508"
"96","Hangisine Yanayım","278.081"
"96","Haram Geceler","246.146"
"96","Naparsan Yap","204.331"
"96","Hoşuna Mı Gidiyor?","231.081"
"96","Yaşamak Ne Güzel Şey","193.906"
"96","Dans Et","330.415"
"97","Ara Sıcak","227.571"
"97","Yatcaz Kalkcaz Ordayım","234.893"
"97","Vazgeçmem - V.2","217.39"
"97","Sen","257.426"
"97","Sultan Süleyman","267.63"
"97","Söyle Canım","234.502"
"97","Senden Başkasının Yanında","175.725"
"97","2 Tas Çorba - Sıcak Versiyon","235.702"
"97","Yaralı","230.093"
"97","Bal Gibi","269.008"
"97","Gül Kokusu","313.286"
"97","Makyaj","269.844"
"97","Cesaretin Var Mı Aşka - Radio Mix","201.064"
"97","Söyle Canım - Sinan Ceceli Versiyon","246.36"
"97","Kayıp Şehir","220.482"
"98","Kiz Sana Hayran","223.32"
"98","Daha","273.978"
"98","Aşkistan","219.985"
"98","Dağılmak İstiyorum","336.944"
"98","Alain Delon","249.982"
"98","Aşkkolik","428.001"
"98","Öp","384.866"
"99","Babtou pure souche","307.931"
"99","Tête de mort","298.605"
"99","On est les patrons","245.681"
"99","Si si si si si","262.504"
"99","Les opposés s'attirent","186.305"
"99","La croisière s'amuse","169.613"
"99","Interlude","64.208"
"99","Tesrickrack","284.577"
"99","Y'a pas d'heure","287.268"
"99","Combinaison dangereuse","222.432"
"99","Cabochard","240.091"
"99","Rien à foutre","143.621"
"99","Baroudeur","224.444"
"99","Elle est pas belle","231.549"
"99","Interlude 2","31.895"
"99","Pour les copains du 13","77.453"
"99","6XL","297.952"
"99","Danse des barbares","229.302"
"99","Interlude 3","59.088"
"99","Mortal Kombat","131.631"
"100","Güldür Yüzümü","280.372"
"100","Felek Bile Ağladı","236.8"
"100","Adını Sen Koy","226.115"
"100","Bir Kadın Tanıdım","279.902"
"100","Silinmiyor Hatıralar","272.875"
"100","Yaprak Gibi Düştüm","315.611"
"100","Tanrı İstmezse","342.857"
"100","Sevda Yüklü Kervanlar","239.568"
"100","Avuntu","277.864"
"100","Her Şey Yalan","325.067"
"100","Hangimiz Sevmedik","183.196"
"100","Kalbim","270.497"
"100","Aşkın Bende Bir Ömür","189.988"
"100","Zalim","300.956"
"100","Son Söz","289.41"
"100","Karanfil","299.026"
"100","Bu Gece Son","332.773"
"100","Unuttum","328.133"
"100","Çok Üzgünsün Arkadaş","331.624"
"100","Yalnızlar Rıhtımı","172.982"
"101","Hatıralar Hayal Oldu","240.226"
"101","Başıma Gelenler","204.573"
"101","Son Perde","273.333"
"101","Her Yerde Kar Var","195.653"
"101","Kavak Yelleri","256.906"
"101","Yaşamak Ne Güzel Şey","239.373"
"101","Dokun Bana","252.066"
"101","Ta Uzak Yollardan","233.213"
"101","Şov Yapma","231.813"
"101","Eğrisi Doğrusu","227.986"
"101","Agora Meyhanesi","232.426"
"101","Dünya Dönüyor","226.506"
"101","Değişir Dünya","265.88"
"102","West End Records Experience - Interlude","44.906"
"102","Softies","569.586"
"102","Quadrasonic (I Gets High)","397.16"
"102","You Got To Know","466.04"
"102","Feel It","231.08"
"102","Disco Creep","264.88"
"102","Haunted Dub","231.8"
"102","If Things Don't Get Better","387.36"
"102","All This Time","299.44"
"102","Time To Choose","376.306"
"102","Reprise","534.44"
"103","Elmanın Yarısı - Hadi İnşallah Film Müziği","228.577"
"103","Aşk Sadakat İster (Aşk Bir Vefadır)","299.618"
"103","Hoşuna Mı Gidiyor?","231.081"
"103","Köle","214.931"
"103","Bip Bip - Bayraşa Mix","226.563"
"103","Kim Ne Derse Desin","191.362"
"103","Gel Barışalım Artık","193.021"
"103","Ahbap Çavuşlar","219.326"
"103","Hatırlasana","199.742"
"103","Kafam Güzel - A.Turk Discopathe Mix","225.487"
"103","Kırk Gün","207.813"
"103","Serzeniş","185.759"
"103","Tesadüf Aşk","233.042"
"103","Bir Pazar Kahvaltısı","257.405"
"103","Uslanmadım","275.266"
"103","Derine","264.067"
"103","Ayna","245.213"
"103","Olmazsa Olmazımsın","246.552"
"103","Seviyorum Çok","220.973"
"103","Yanlışız Senle","254.933"
"104","Hayatın Hesabını","195.475"
"104","Karla Karışık","217.743"
"104","Feveran","204.052"
"104","Yani","185.902"
"104","Ey Güzel Allahım","197.982"
"104","Tesadüf Aşk","232.334"
"104","Değmezsin Ağlamaya","241.187"
"104","Bir Pazar Kahvaltısı","256.259"
"104","Biri Bana Gelsin","210.711"
"104","Benimsin","225.897"
"104","Gökyüzünde","236.658"
"104","Bir Lokma Sevda","241.049"
"104","Sobe","233.301"
"104","Yok Sana","230.404"
"105","I've Built Myself","33.906"
"105","From the Ground Up","142.236"
"105","Woah!","153.495"
"105","Rawk 'N' Roll","157.988"
"105","The Deal","202.4"
"105","G","105.714"
"105","I Hoop","204.643"
"105","Spain","136.673"
"105","Cash Flow","206.837"
"105","Escobar","177.841"
"105","Houdini","102.923"
"105","Team Rocket","177.293"
"105","Legit","135.115"
"105","Kinship","154.357"
"106","Seviyorsan İnanıyorsan","242.16"
"106","Eyvallah","289.029"
"106","Deli","184.528"
"106","Yürek","251.353"
"106","Köpekler","268.182"
"106","Akıbet","227.873"
"106","Saldır","204.844"
"106","Kolay Değildir","310.507"
"106","Gönül İster","256.326"
"106","Gözleri Kanlı","362.489"
"106","Öyle Dertli","301.734"
"106","Melankoli","264.5"
"106","Sınana Sınana","379.716"
"107","Dibine Kadar","324.94"
"107","Sarhoş","275.156"
"107","Yağmurun Sabahında","252.493"
"107","İyi de Bana Ne","228.681"
"107","Vals","269.316"
"107","Senden Daha Güzel","249.428"
"107","Sevdim Desem","236.065"
"107","Yalan","266.797"
"107","Of","364.518"
"107","Sen Yoksun Diye","252.586"
"107","Tövbe","367.072"
"107","Bu Aşk Beni Yorar","236.286"
"107","Senin Marşın","258.345"
"107","Kümbela","369.011"
"107","Paranoya","287.137"
"107","Dibine Kadar - Akustik","240.848"
"107","Sarhoş - Akustik","246.746"
"107","Senin Marşın - Akustik","252.505"
"107","Sevdim Desem - Akustik","228.484"
"107","Elleri Ellerime - Akustik","268.945"
"108","Balık","168.6"
"108","Senin Marşın","227.68"
"108","Senden Daha Güzel","239.093"
"108","İyi de Bana Ne","212.466"
"108","Elleri Ellerime","256.213"
"108","Paranoya","250.906"
"108","Vals","266.16"
"108","Kumbela","292.626"
"108","Tövbe","312.773"
"108","Of","343.32"
"109","Dibine Kadar","228.506"
"109","Sarhoş","259.16"
"109","Sor Bana Pişman mıyım","274.72"
"109","Hayvan","219.733"
"109","Yalan","267.293"
"109","Sevdim Desem","230.613"
"109","Yağmurun Sabahında","244.106"
"109","Helal Olsun","321.866"
"109","Rezil","361.48"
"109","Bu Aşk Beni Yorar","249.306"
"110","Sadece Koklayacaktım - Live At Rock’n Coke Festival, İstanbul / 2006","314.053"
"110","Özgürlüğün Ülkesi - Live At Rock’n Coke Festival, İstanbul / 2006","230"
"110","Yürekten - Live At Rock’n Coke Festival, İstanbul / 2006","296.68"
"110","Aman Aman - Live At Rock’n Coke Festival, İstanbul / 2006","264.48"
"110","Belki Alışman Lazım - Live At Rock’n Coke Festival, İstanbul / 2006","273.52"
"110","Seni Kendime Sakladım - Live At Rock’n Coke Festival, İstanbul / 2006","262.76"
"110","En Güzel Günüm Gecem - Live At Rock’n Coke Festival, İstanbul / 2006","219.066"
"110","Yanıbaşımdan - Live At Rock’n Coke Festival, İstanbul / 2006","295.48"
"110","Köprüaltı - Live At Rock’n Coke Festival, İstanbul / 2006","330.04"
"110","Bu Akşam - Live At Rock’n Coke Festival, İstanbul / 2006","186.8"
"110","Geçmiş Olsun - Live At Rock’n Coke Festival, İstanbul / 2006","360.36"
"111","Bu Akşam","172.733"
"111","Köprüaltı","291.373"
"111","Her Şeyi Yak","268.92"
"111","Seni Kendime Sakladım","242.186"
"111","Oje","260.493"
"111","Hayatı Yaşa","235.28"
"111","Belki Alışman Lazım","211.48"
"111","Bebek","234.426"
"111","Aman Aman","246.466"
"111","Ah","291.853"
"111","Yanıbaşımdan","283.906"
"111","En Güzel Günüm Gecem","218.573"
"111","İstanbul","96.8"
"111","Çile Bülbülüm Çile - Live At Bostancı Gösteri Merkezi, İstanbul / 2003","305.266"
"111","Olmadı Yar - Live At Maslak Venue, İstanbul / 2003","385.96"
"112","Özgürlüğün Ülkesi","213.973"
"112","Sayın Bayan","146.706"
"112","Yanıbaşımdan","284.773"
"112","Seni Kendime Sakladım","242.786"
"112","Sen Ben","204.186"
"112","Melek","289.76"
"112","En Güzel Günüm Gecem","219.813"
"112","Yürekten","266.986"
"112","Aman Aman","245.066"
"112","Sadece Koklayacaktım","299.973"
"112","Rüyanda Görsen İnanma","312.986"
"112","Geçmiş Olsun","315.773"
"113","Bu Akşam - Live At Bostancı Gösteri Merkezi, İstanbul / 2003","173.493"
"113","Masal - Live At Bostancı Gösteri Merkezi, İstanbul / 2003","185.04"
"113","Bebek - Live At Boğaziçi Üniversitesi Spor Festivali, İstanbul / 2003","273.293"
"113","İstanbul - Live At Bostancı Gösteri Merkezi, İstanbul / 2003","203.533"
"113","Senin Gibi - Live At Bostancı Gösteri Merkezi, İstanbul / 2003","342.173"
"113","Oje - Live At Harbiye Açıkhava Tiyatrosu, İstanbul / 2003","262.266"
"113","Gurbet - Live At Bostancı Gösteri Merkezi, İstanbul / 2003","194.6"
"113","Çile Bülbülüm Çile - Live At Bostancı Gösteri Merkezi, İstanbul / 2003","305.693"
"113","Belki Alışman Lazım - Live At Boğaziçi Üniversitesi Spor Festivali, İstanbul / 2003","259.2"
"113","Halimiz Duman - Live At Harbiye Açıkhava Tiyatrosu, İstanbul / 2003","196.64"
"113","Her Şeyi Yak - Live At Bostancı Gösteri Merkezi, İstanbul / 2003","294.466"
"113","Yalnızlık Paylaşılmaz - Live At Maslak Venue, İstanbul / 2003","359.893"
"113","Hayatı Yaşa - Live At Boğaziçi Üniversitesi Spor Festivali, İstanbul / 2003","431.973"
"113","Olmadı Yar (Giriş) - Live At Maslak Venue, İstanbul / 2003","191.333"
"113","Olmadı Yar - Live At Maslak Venue, İstanbul / 2003","382.96"
"113","Köprüaltı - Live At Bostancı Gösteri Merkezi, İstanbul / 2003","318.373"
"114","Bu Akşam","175.666"
"114","Her Şeyi Yak","270.28"
"114","Oje","260.826"
"114","Kırmış Kalbini","279.12"
"114","Masal","183.733"
"114","Manası Yok","227.973"
"114","Belki Alışman Lazım","212.106"
"114","Bal","313.733"
"114","Ah","293.053"
"114","Elimdeki Saz Yeter Canıma","271.653"
"114","Haberin Yok Ölüyorum","361.08"
"114","Bu Akşam - Akustik","175.04"
"114","Kırmış Kalbini - Uzun Versiyon","438.426"
"115","Köprüaltı","291.693"
"115","Bebek","235.133"
"115","Hatun","234.173"
"115","Halimiz Duman","254.76"
"115","Dağlar Bağlar","188.666"
"115","Hayatı Yaşa","236.466"
"115","Yalnızlık Paylaşılmaz","298.373"
"115","Dönek","216.133"
"115","İstanbul","98.2"
"115","Senin Gibi","287.026"
"116","Bir Güzellik Yapsana","285.072"
"116","Haykırdım Ben","298.368"
"116","Kamikaze","289.543"
"116","Gazze'de","349.123"
"116","Canımsın","294.592"
"117","İçimde Aşk Var","266.636"
"118","Nerde Benim Kafam","227.634"
"118","Kufi","265.364"
"119","Severek Ayrılalım","236.509"
"119","Bir Araya Gelemeyiz","283.781"
"119","Dünya Dönüyor","270.629"
"119","Beni Böyle Sev Seveceksen","252.025"
"119","Farkında Mısın","234.511"
"119","Benim Dünyam","273.346"
"119","Gönül","280.114"
"119","Dil Yarası","235.123"
"119","Hayat Devam Ediyor","228.831"
"119","Bir Teselli Ver","237.833"
"119","Kaderimin Oyunu","212.072"
"119","Kabahat Seni Sevende","256.855"
"119","Ben O Zaman Ölürüm","239.843"
"119","Ya Evde Yoksan","244.642"
"119","Yarabbim","244.048"
"119","Kır Gönlünün Zincirini","221.687"
"119","Dertler Benim Olsun","308.287"
"119","Batsın Bu Dünya","334.947"
"120","Maden Ocağı","266.986"
"120","Nem Kaldı","224.546"
"120","Eğri Eğri Doğru Doğru","254.506"
"120","Herkes Gibisin","266.066"
"120","Uzun İnce Bir Yoldayım","409.8"
"120","Dostum Dostum","237.08"
"120","Yaşamak İstemem","305.346"
"120","İşte Gidiyorum","200.946"
"120","Islak Islak","330"
"120","Neredesin Sen","244.973"
"120","Sakız Hanım Mahur Bey","261.133"
"120","Nöbetçinin Türküsü","225.826"
"120","Gibi Gibi","242.659"
"121","Karanlikta","257.399"
"121","Tam Olsun","213.866"
"122","Sevdan Bir Ates - Yeni Version","325.733"
"122","Gemiler","260.466"
"122","Acıyla Kucaklaştım","199.289"
"122","Kelebek","234.264"
"122","Bi' Sen Varsın","151.381"
"122","Özledim Seni","193.846"
"122","Meyhaneler Sen... - Akustik","273.541"
"122","Ah","293.053"
"122","Bana Hepsi Sen","133.448"
"122","Güzel Kız","158.4"
"122","Zifir Sessizlikte Bulursun","197.781"
"122","İki Yabancı","274.533"
"122","Unutama Beni","211.967"
"122","Böyle Gitme - Live At Riva","164"
"122","deniyorum, ama","185.111"
"122","Alışamadım Yokluğuna","218.666"
"122","Trenler","216.885"
"122","Hangisine Yanayım - Live At Riva","282"
"122","Safi Zararsın","185.999"
"122","Senden Vazgeçmem","206.479"
"123","Ya Evde Yoksan","244.642"
"123","Gönül","280.114"
"123","Bir Araya Gelemeyiz","283.781"
"123","Dokunma","275.647"
"123","Bir Teselli Ver","237.833"
"124","İstanbul'da Sonbahar","200.16"
"124","Raf - Akustik Versiyon","255.55"
"124","Bu Akşam - Akustik","175.04"
"124","deniyorum, ama","185.111"
"124","Meyhaneler Sen... - Akustik","273.541"
"124","Halledemedik","260.868"
"124","Öncesi Sessizlik","202.802"
"124","Gozunde Yasiyorum - Akustik","191.743"
"124","Demir Attık Bu Limandan - Akustik","163.943"
"124","Kendim Olmaliyim - Akustik","151.874"
"124","Gec Kaldim - Akustik","206.68"
"124","Bir Delinin Kaç Cehennemi Olmalı? - Akustik","197.562"
"124","Ninni","207.226"
"124","Alışamadım Yokluğuna - Akustik","170.64"
"124","Cesaretsizce Olmuyor - Acoustic","206.717"
"124","Giden Herkesin Yerine - Akustik","226.398"
"124","Sönmüş Yıldızlar - Akustik","218.571"
"124","Balık Olsam Tutar Mıydın?","164.705"
"124","Unut Beni - Akustik","290.422"
"125","YOK","151.974"
"125","deniyorum, ama","185.111"
"125","Olamam İflah","198"
"125","Yugoslav Faulü","180"
"125","Skalonga","206.893"
"125","RUMİ MADAFAKA","122.727"
"125","Sonuna Benimle","189.629"
"125","senden uzak","206.666"
"125","Son Yaz Günü","120"
"125","İstanbul","98.2"
"125","Daha Kaç Çeşit Hoşçakal - Surf Arabesk 1.1","213.09"
"125","Döndüm Durdum","227.984"
"125","1V$1B","166.206"
"125","Ozledim Seni","189.626"
"125","Eskisi Gibi","186.461"
"125","Diskotek","269.386"
"125","[Tamam] Sustum!","214.466"
"125","Tek Başıma","177.726"
"125","ama hala","267.209"
"125","O LA LA","215.574"
"126","I'm So Sick","175.88"
"126","Fully Alive","154.133"
"126","Perfect","168.88"
"126","Cassie","178.52"
"126","Sorrow","166"
"126","I'm Sorry","163.746"
"126","All Around Me","198.506"
"126","Red Sam","200.106"
"126","There For You","167.893"
"126","Breathe Today","149.853"
"126","So I Thought","290.866"
"126","Tina","153.306"
"126","Justice And Mercy","153.733"
"126","Much Like Falling","124.253"
"126","I'm So Sick - Acoustic","179.066"
"126","Fully Alive - Acoustic","134.226"
"126","Cassie - Acoustic","188.56"
"126","All Around Me - Acoustic","200.893"
"126","Red Sam - Acoustic","204.506"
"126","I'm So Sick - Rhapsody Original","181.96"
"127","Set Me On Fire","217.689"
"127","Magnetic","221.348"
"127","Traitor","179.549"
"127","Platonic","213.035"
"127","Head Under Water","170.856"
"127","Sober Serenade","226.659"
"127","Thread","170.68"
"127","Marionette","227.135"
"127","Well of Lies","273.56"
"127","City Kids","232.433"
"127","Blue Roses","196.994"
"127","Home","170.476"
"127","Avalanche","210.376"
"127","Ship of Fools","187.064"
"127","Tied to the Broken - Demo","223.042"
"127","City Kids - Live","225.962"
"128","Set Me On Fire","217.689"
"128","Magnetic","221.348"
"128","Traitor","179.549"
"128","Platonic","213.035"
"128","Head Under Water","170.856"
"128","Sober Serenade","226.659"
"128","Thread","170.68"
"128","Marionette","227.135"
"128","Well of Lies","273.56"
"128","City Kids","232.433"
"128","Blue Roses","196.994"
"128","Home","170.476"
"129","Fire Fire","181.906"
"129","New Horizons","189.613"
"129","Call You Out","139.44"
"129","Cage On The Ground","213.893"
"129","Great Love","220.84"
"129","Bury Your Heart","214.733"
"129","Freedom","199.093"
"129","Saving Grace","224.426"
"129","Stand","220.16"
"129","Green Heart","163.08"
"129","Broken Wings","214.173"
"130","Justice & Mercy (Violent Love Version)","159.906"
"130","Okay","143.946"
"130","Amy Says","217.946"
"130","Dear My Closest Friend","149.546"
"130","Light In Your Eyes","235.253"
"130","Believe In Dreams","267.84"
"130","Arise (Ben Moody Mix)","261.839"
"131","Beautiful Bride","183.186"
"131","Again","184.92"
"131","Chasm","173.613"
"131","Missing","174.44"
"131","This Close","199.933"
"131","The Kind","166.88"
"131","In The Dark","226.52"
"131","Set Apart This Dream","194.96"
"131","Swept Away","249.12"
"131","Tiny Heart","186.84"
"131","Melting - Interlude","57.32"
"131","Treasure","204.106"
"131","Circle","182.853"
"131","Arise","258.399"
"131","Uncle Bobby","261.626"
"131","Break Your Knees","266.466"
"131","Enemy","223.466"
"131","Have We Lost","175.693"
"131","Who Am I","157.413"
"132","Beautiful Bride","183.186"
"132","Again","184.92"
"132","Chasm","173.613"
"132","Missing","174.44"
"132","This Close","199.933"
"132","The Kind","166.88"
"132","In The Dark","226.52"
"132","Set Apart This Dream","194.96"
"132","Swept Away","249.12"
"132","Tiny Heart","186.84"
"132","Melting - Interlude","57.32"
"132","Treasure","204.106"
"132","Circle","182.853"
"132","Arise","258.399"
"132","Uncle Bobby","262.12"
"133","I'm So Sick","176.16"
"133","Fully Alive","154.133"
"133","Perfect","169.44"
"133","Cassie","177.933"
"133","Sorrow","165.973"
"133","I'm Sorry","163.76"
"133","All Around Me","198.466"
"133","Red Sam","200.066"
"133","There For You","167.826"
"133","Breathe Today","149.893"
"133","So I Thought","290.733"
"133","Fully Alive - Acoustic","134.226"
"133","All Around Me - Acoustic","201.68"
"134","Something Better","185.426"
"134","Call You Out - Live","150.146"
"134","Fire Fire - Live","190.613"
"134","Broken Wings - Live","203.413"
"134","Sorrow - Live","172.093"
"135","I'm So Sick - Demo","225.28"
"135","Fully Alive - Demo","168.093"
"135","Breathe Today - Demo","173.426"
"135","I'm Sorry - Demo","165.466"
"135","Cassie - Demo","177.04"
"135","Red Sam - Demo","198.906"
"136","Overture","155.133"
"136","Opening","60.093"
"136","This Is Halloween","202.333"
"136","Jack's Lament","194.08"
"136","Doctor Finkelstein/In the Forest","197.866"
"136","What's This","199.706"
"136","Town Meeting Song - Extended Version","588.733"
"136","Jack and Sally Montage","342.946"
"136","Jack's Obsession","330.613"
"136","Kidnap the Sandy Claws","217.213"
"136","Making Christmas","206.28"
"136","Nabbed","453.506"
"136","Oogie Boogie's Song","168.013"
"136","Sally's Song","182.533"
