playlist_id,track_id
"661","5234"
"300","5314"
"259","5616"
"1762","6118"
"534","6393"
"1790","4986"
"960","1722"
"1705","2290"
"1614","3823"
"98","552"
"1074","830"
"1886","5350"
"877","5218"
"1907","90"
"582","1585"
"1371","6097"
"810","394"
"470","2847"
"757","6114"
"273","5263"
"1923","6348"
"1717","3957"
"664","5204"
"662","1434"
"1790","4058"
"1924","3602"
"457","3319"
"942","2548"
"467","4939"
"611","1604"
"1621","2241"
"1860","3882"
"1658","2931"
"1346","1253"
"347","4816"
"1513","6636"
"203","6043"
"699","6971"
"1347","1630"
"95","1905"
"154","56"
"480","5151"
"1151","344"
"23","1798"
"325","43"
"387","2774"
"1467","6611"
"1791","2103"
"12","4056"
"534","5404"
"971","2233"
"1432","4184"
"386","3443"
"1013","3177"
"1200","1284"
"1747","847"
"1843","996"
"695","6751"
"1694","4894"
"1892","4188"
"1842","1981"
"1761","657"
"78","435"
"507","3381"
"232","4494"
"1987","6760"
"1064","5610"
"853","653"
"806","4963"
"160","7218"
"13","6267"
"716","4667"
"1118","2655"
"579","4373"
"956","6492"
"1691","3996"
"1341","1561"
"759","3918"
"786","654"
"914","5517"
"489","5994"
"1446","4985"
"634","1050"
"1807","4451"
"1362","3943"
"1828","2227"
"1490","203"
"77","3359"
"406","4299"
"265","1996"
"1798","4818"
"1064","5558"
"713","4904"
"200","1756"
"468","3606"
"1738","6451"
"1702","6259"
"546","537"
"1787","371"
"1049","5434"
"1764","6929"
"179","1570"
"1336","5623"
"330","5117"
"782","7163"
"674","6872"
"1454","1319"
"136","5725"
"1305","3078"
"661","4553"
"1049","6733"
"1600","2731"
"20","6608"
"883","6747"
"1855","307"
"1292","5096"
"487","5831"
"1266","3434"
"287","1582"
"1953","1036"
"1753","54"
"1887","4853"
"853","1621"
"1674","5481"
"950","1580"
"1037","5479"
"1517","5491"
"1516","463"
"137","7076"
"280","2285"
"145","1435"
"654","4275"
"997","5325"
"528","1148"
"1246","5008"
"66","4049"
"735","4584"
"803","3570"
"1659","5077"
"1489","4687"
"307","5640"
"69","133"
"768","19"
"1022","2432"
"1192","4462"
"1537","6221"
"74","5723"
"271","715"
"1250","6858"
"465","3165"
"1319","2804"
"1329","6812"
"1367","241"
"1876","235"
"482","1148"
"1294","6262"
"684","5417"
"1921","1104"
"1962","6458"
"1364","2716"
"1287","3526"
"912","6401"
"438","3639"
"1889","3064"
"1296","635"
"374","2720"
"1743","1506"
"506","4550"
"979","6156"
"1158","4160"
"815","2738"
"1502","2093"
"132","1711"
"1428","2027"
"1343","3836"
"694","6307"
"921","5700"
"874","3073"
"13","1690"
"294","2607"
"1276","485"
"756","6231"
"203","5096"
"1674","4255"
"635","6067"
"1248","5147"
"1446","4879"
"762","283"
"551","7155"
"1829","6196"
"1856","6543"
"1374","5040"
"460","1385"
"1460","5512"
"889","5217"
"1879","6100"
"1831","2383"
"1437","6093"
"1018","6715"
"1175","3"
"504","571"
"203","1245"
"1699","2555"
"1729","4895"
"519","2759"
"147","5704"
"1071","3009"
"163","691"
"611","6692"
"617","2002"
"1232","3380"
"377","2252"
"1443","6701"
"179","7231"
"1688","6246"
"1808","6649"
"1466","2149"
"1365","2216"
"183","469"
"38","5148"
"1939","1236"
"950","7264"
"36","6799"
"631","2162"
"1310","2674"
"1760","5959"
"1555","3835"
"1309","6988"
"1287","900"
"392","5562"
"79","4046"
"1455","1838"
"56","3445"
"1534","3673"
"560","6062"
"212","2410"
"1604","2152"
"408","1366"
"817","5004"
"349","4188"
"1857","1487"
"208","7039"
"1883","466"
"63","6072"
"665","2402"
"1022","637"
"1669","6557"
"1456","4834"
"397","3326"
"642","227"
"1125","5308"
"303","2242"
"1966","7078"
"593","3515"
"969","2981"
"837","3922"
"1062","797"
"1562","470"
"1212","3601"
"128","5487"
"1329","5849"
"1543","4818"
"1213","3473"
"1211","3894"
"1717","4450"
"1579","4645"
"1191","5943"
"1321","7293"
"403","3261"
"570","4143"
"251","2644"
"1894","3832"
"1829","2201"
"1601","1969"
"1692","5452"
"1794","3265"
"700","4484"
"414","2232"
"786","6247"
"1227","6077"
"804","19"
"604","3814"
"1136","2438"
"1106","384"
"1864","4036"
"1650","6419"
"211","4412"
"471","147"
"1825","4852"
"445","6177"
"1873","1862"
"595","5228"
"1135","3855"
"67","2278"
"1598","5420"
"856","1423"
"1479","4474"
"172","3414"
"10","6531"
"1674","4145"
"640","1989"
"646","2336"
"1881","71"
"1503","4675"
"361","861"
"820","3625"
"1884","2278"
"1534","4977"
"1409","3365"
"676","4852"
"111","4764"
"492","536"
"778","3389"
"1190","5853"
"425","3748"
"1400","5963"
"546","5986"
"325","1184"
"1628","2061"
"1869","1664"
"1866","587"
"1298","5354"
"983","452"
"534","2364"
"1014","2397"
"1969","5303"
"26","4830"
"1419","1640"
"426","2190"
"14","2370"
"1669","4201"
"760","2748"
"1977","285"
"271","5989"
"217","3111"
"1702","5150"
"1115","5056"
"1431","2537"
"872","6252"
"616","4826"
"568","5256"
"1182","2652"
"972","4041"
"656","4272"
"1354","5764"
"332","826"
"1433","3381"
"673","134"
"301","4133"
"761","5198"
"125","3360"
"1404","5165"
"930","4431"
"1523","1931"
"1193","2283"
"243","636"
"166","4775"
"1209","1721"
"1129","2913"
"1464","4336"
"1249","3205"
"173","1786"
"255","1249"
"1054","4572"
"1752","6466"
"1917","2498"
"1619","3398"
"1781","2726"
"1659","1308"
"1364","6130"
"1415","4687"
"1966","695"
"162","1112"
"1790","4422"
"39","4036"
"1985","95"
"348","6141"
"449","4610"
"1521","3244"
"741","797"
"1326","3980"
"616","6402"
"1172","6680"
"1159","5712"
"1619","1085"
"1194","1902"
"483","1317"
"1539","6410"
"1431","4979"
"983","6027"
"1633","3098"
"955","4141"
"543","4208"
"1532","672"
"1185","4210"
"1958","685"
"1511","6269"
"438","1427"
"581","6894"
"522","686"
"121","2318"
"1373","1407"
"1865","735"
"970","1843"
"206","5215"
"620","3363"
"1780","1207"
"1681","2657"
"745","6873"
"1544","7140"
"1846","91"
"1419","6188"
"168","2275"
"1596","2270"
"1379","2512"
"1557","1291"
"220","926"
"1201","6086"
"553","4660"
"660","3382"
"539","2229"
"401","3897"
"1157","7066"
"1529","5274"
"1555","3201"
"309","3551"
"1213","3823"
"1693","1868"
"953","4835"
"69","2609"
"1417","2459"
"386","4068"
"1514","6486"
"1158","3224"
"1260","6579"
"1466","3468"
"682","2053"
"59","7125"
"1327","232"
"1371","5151"
"228","4339"
"206","4457"
"941","2983"
"553","2982"
"474","5667"
"317","2551"
"938","981"
"552","6651"
"561","2144"
"1407","6526"
"563","4369"
"1321","3349"
"1064","1061"
"320","2436"
"1488","4267"
"779","3551"
"800","2359"
"1120","2876"
"538","6349"
"150","6931"
"406","2224"
"391","1168"
"662","2247"
"448","5577"
"993","2983"
"647","3041"
"218","1408"
"649","7200"
"1562","4696"
"816","4884"
"1536","1925"
"1004","3837"
"1337","4565"
"1796","5126"
"1358","3445"
"1766","4818"
"664","6126"
"1021","6309"
"625","4887"
"1813","6590"
"619","113"
"1770","6901"
"375","1047"
"1392","7187"
"1106","4960"
"1727","5438"
"11","4485"
"1037","5451"
"779","88"
"1372","6332"
"1875","3086"
"942","6790"
"352","249"
"1034","818"
"1599","2285"
"398","7114"
"1320","316"
"1510","6"
"1598","5300"
"295","3653"
"828","1663"
"1925","6081"
"676","1970"
"235","4831"
"340","6130"
"1205","3575"
"412","2070"
"1127","5888"
"1016","7131"
"82","372"
"1130","1574"
"1115","6880"
"17","4650"
"1276","1905"
"1620","631"
"66","1211"
"350","1392"
"1386","3824"
"102","4993"
"1120","1596"
"1780","49"
"1899","7095"
"1522","2146"
"926","6016"
"1407","3834"
"1378","6766"
"706","1358"
"721","5255"
"1328","6078"
"758","1998"
"1109","1051"
"1752","24"
"1269","3615"
"1375","3729"
"1909","3662"
"620","1379"
"967","6794"
"1605","491"
"1405","6996"
"1119","2937"
"1447","4805"
"2","5166"
"1924","1877"
"1364","2689"
"437","2198"
"823","7005"
"139","3499"
"1443","109"
"795","1688"
"1252","3792"
"613","1228"
"119","5233"
"1908","6835"
"381","2896"
"1970","6072"
"674","3902"
"1072","4083"
"1143","174"
"891","3274"
"566","395"
"517","6899"
"307","3518"
"1348","2145"
"191","6640"
"1826","4647"
"1949","2194"
"1799","3073"
"533","6255"
"1951","6575"
"1578","6280"
"693","5869"
"740","5332"
"1146","4737"
"129","1150"
"799","7084"
"850","2808"
"1408","7008"
"1247","5101"
"1965","7248"
"526","5524"
"514","953"
"185","921"
"1350","4396"
"1847","5780"
"950","1055"
"571","3826"
"1034","2910"
"914","2406"
"245","4372"
"535","1436"
"830","6873"
"40","431"
"1835","5250"
"273","4850"
"31","1673"
"84","1475"
"1699","5556"
"1961","2333"
"1225","421"
"1858","3569"
"1145","6527"
"1884","4870"
"575","554"
"1755","4618"
"357","7272"
"726","2843"
"1874","1817"
"241","4111"
"1096","3259"
"1033","2356"
"482","791"
"1816","6715"
"178","4581"
"1380","1128"
"1044","1851"
"1075","1481"
"89","5998"
"397","1309"
"1466","4202"
"60","5295"
"876","1198"
"787","4081"
"856","5340"
"1775","1296"
"252","6848"
"1258","3444"
"1923","4115"
"134","4805"
"1385","6064"
"58","3429"
"527","3042"
"1418","5227"
"556","5643"
"1072","6961"
"392","554"
"532","439"
"741","6404"
"1645","6490"
"1871","1592"
"272","1477"
"706","4601"
"165","1736"
"444","6404"
"1667","1111"
"1824","4094"
"229","2176"
"165","2827"
"412","4373"
"1095","4604"
"404","144"
"11","3913"
"1837","1030"
"222","2136"
"1546","6243"
"142","1572"
"930","3883"
"1693","825"
"332","3211"
"315","5777"
"272","1488"
"966","7079"
"1840","5869"
"677","2618"
"244","2986"
"1654","2447"
"406","5035"
"1676","3956"
"759","3577"
"592","102"
"807","6020"
"1408","4277"
"1534","2256"
"118","3601"
"273","2897"
"901","2468"
"1497","6855"
"1601","2173"
"1611","3282"
"594","17"
"573","6031"
"749","210"
"1006","2838"
"1741","1926"
"976","7271"
"373","6214"
"465","7111"
"209","1421"
"655","577"
"1050","3427"
"1694","1410"
"1628","5036"
"351","2510"
"981","1490"
"920","3976"
"1629","21"
"1464","4495"
"778","4243"
"1285","3125"
"1148","4037"
"446","2563"
"1833","5478"
"624","2508"
"1648","6909"
"265","4898"
"300","5029"
"1989","1004"
"1162","508"
"715","5297"
"1810","6278"
"768","5653"
"41","6040"
"556","93"
"1568","4527"
"567","6507"
"1892","2953"
"663","294"
"1728","861"
"157","5428"
"791","6647"
"228","2986"
"1578","2482"
"1245","137"
"667","1143"
"1062","3826"
"1330","6208"
"1552","620"
"877","1459"
"1737","2411"
"532","1392"
"1935","6344"
"494","4777"
"934","4465"
"1225","1995"
"1799","2033"
"921","5341"
"272","6685"
"808","7013"
"1938","3412"
"489","3053"
"94","864"
"261","2834"
"1380","6962"
"635","6046"
"1370","4743"
"1212","1208"
"1116","988"
"691","2278"
"1555","2394"
"753","6593"
"733","3481"
"1977","3366"
"1489","2248"
"951","5494"
"114","209"
"1166","686"
"1524","1320"
"1650","5305"
"849","73"
"392","3098"
"1090","2024"
"207","6237"
"1434","3373"
"1894","3645"
"1312","2288"
"621","1583"
"739","1444"
"322","2926"
"180","5916"
"69","5336"
"1607","3809"
"151","6693"
"1767","1150"
"1160","2332"
"1451","2152"
"1945","2482"
"935","2228"
"1743","2132"
"1191","570"
"1669","1802"
"220","1560"
"1367","3561"
"962","2447"
"260","2777"
"1713","6040"
"1559","4340"
"544","2661"
"1028","392"
"1973","4791"
"915","3857"
"218","5760"
"245","6504"
"1040","5718"
"100","1622"
"1119","431"
"1611","6966"
"1145","3918"
"778","1734"
"767","5781"
"851","3452"
"45","4016"
"1047","1454"
"1897","3744"
"1185","7200"
"1643","2395"
"1587","1292"
"1250","6983"
"279","83"
"398","3149"
"938","4519"
"1927","6095"
"730","1103"
"646","1281"
"336","1468"
"1350","141"
"771","1510"
"1816","7157"
"1063","1131"
"43","3959"
"1728","5652"
"1723","3081"
"1965","6636"
"532","1349"
"890","5638"
"1945","3744"
"1096","5894"
"1797","6354"
"967","4906"
"1872","331"
"1153","78"
"1627","124"
"217","1592"
"151","5505"
"846","5079"
"318","6011"
"604","3962"
"830","1537"
"437","2573"
"1534","3405"
"187","1679"
"1834","118"
"357","5658"
"462","12"
"582","6601"
"982","4371"
"925","2105"
"728","4618"
"21","82"
"1768","2231"
"649","1793"
"1914","1359"
"1441","3782"
"1266","2666"
"1430","1067"
"1006","6081"
"1451","3460"
"1267","1743"
"968","6185"
"47","3223"
"781","2855"
"574","3694"
"1208","5375"
"1012","958"
"1691","6796"
"882","3953"
"1372","2762"
"650","5565"
"1192","2565"
"1256","2187"
"1452","3176"
"436","7235"
"50","6401"
"774","118"
"1144","445"
"1027","3823"
"340","5189"
"1701","6862"
"60","4227"
"1412","3926"
"1934","2812"
"1570","5405"
"580","2350"
"1265","4941"
"1773","1570"
"1902","2928"
"1668","5641"
"1781","386"
"1766","2495"
"597","4313"
"157","7119"
"891","1007"
"419","3372"
"1069","591"
"1459","5828"
"1329","4143"
"1881","629"
"432","513"
"710","305"
"1200","7287"
"1507","1271"
"1405","6199"
"942","1006"
"890","3127"
"9","284"
"1932","5038"
"1317","6722"
"1684","705"
"50","38"
"228","935"
"1336","2397"
"682","3445"
"626","3549"
"1658","1787"
"1567","4110"
"7","1674"
"1669","2199"
"1749","4356"
"1040","2936"
"1621","5898"
"73","204"
"151","5860"
"539","2501"
"467","5541"
"954","4447"
"351","3017"
"1763","2331"
"813","1920"
"1825","1042"
"1926","1241"
"1063","2175"
"73","4175"
"1249","6082"
"1203","4881"
"462","5920"
"1875","5503"
"1621","1287"
"17","3489"
"1308","6569"
"374","5372"
"1353","7032"
"853","1159"
"1445","1126"
"1363","2014"
"564","1992"
"600","2235"
"18","4309"
"1501","2730"
"279","6033"
"1275","4157"
"640","7127"
"1043","7233"
"1108","4512"
"632","4407"
"1622","748"
"1406","6021"
"917","4857"
"610","307"
"1388","2534"
"1737","3413"
"1065","6978"
"1816","1808"
"1003","4444"
"1027","1537"
"1726","42"
"311","177"
"433","5641"
"1207","2998"
"1560","2749"
"1758","82"
"313","6625"
"1051","1708"
"1144","4584"
"1857","2301"
"508","3823"
"948","5167"
"488","4028"
"323","405"
"372","4227"
"1175","944"
"673","3009"
"1275","1464"
"818","2286"
"981","3762"
"1284","6097"
"815","3196"
"1493","5257"
"679","4295"
"1793","7082"
"157","300"
"1754","6229"
"514","3928"
"53","1550"
"554","3700"
"366","5154"
"504","4607"
"104","1892"
"678","888"
"1075","3370"
"1275","980"
"1484","2408"
"1952","5541"
"994","186"
"43","4225"
"1337","1795"
"1563","3634"
"963","1483"
"1891","3362"
"102","6398"
"1318","739"
"1403","149"
"946","6205"
"1676","302"
"1906","1629"
"1588","4684"
"1717","5772"
"813","4041"
"569","4390"
"12","719"
"464","1474"
"282","6930"
"1836","4223"
"1556","6531"
"1103","2013"
"83","4095"
"1752","3697"
"65","1583"
"689","4606"
"1187","494"
"870","4195"
"1810","904"
"801","3802"
"90","1232"
"712","2424"
"1647","3760"
"1236","4031"
"984","1912"
"861","4443"
"795","1110"
"1162","6645"
"926","3912"
"484","5166"
"699","2742"
"646","4125"
"1071","3390"
"1817","4966"
"62","889"
"75","4711"
"579","737"
"869","2809"
"949","4730"
"1353","6958"
"1411","4740"
"152","7197"
"828","7226"
"1918","6753"
"1695","3459"
"1159","5580"
"1135","5268"
"1076","5795"
"824","5263"
"109","6759"
"1549","6224"
"768","4395"
"14","2240"
"665","875"
"1064","342"
"1324","2923"
"1423","5165"
"1198","2874"
"1968","4992"
"1849","253"
"1368","2031"
"1157","3145"
"779","5461"
"1028","5406"
"1811","6796"
"631","2938"
"746","100"
"1743","878"
"999","5203"
"1086","1243"
"574","4161"
"1261","240"
"1689","4047"
"749","7178"
"1686","1830"
"1011","6222"
"1795","3929"
"1838","594"
"51","5472"
"1399","3773"
"716","2107"
"511","1333"
"1364","6451"
"143","56"
"78","3616"
"1473","3111"
"1737","6323"
"1852","141"
"263","5608"
"167","4363"
"388","5551"
"677","3616"
"1379","4680"
"482","437"
"1907","6998"
"1603","2088"
"1695","1383"
"917","4573"
"638","7224"
"289","2611"
"1394","4015"
"1574","3795"
"799","6308"
"422","5911"
"794","7167"
"53","5059"
"901","5959"
"990","3308"
"1795","3668"
"1706","1438"
"1612","2567"
"366","6995"
"697","7019"
"1047","2325"
"1637","4416"
"699","6467"
"637","4037"
"1914","2193"
"719","5525"
"50","2560"
"1780","2176"
"272","1105"
"1840","5068"
"1389","4574"
"1845","7095"
"304","4043"
"476","1690"
"4","1353"
"1633","261"
"973","6758"
"757","975"
"278","2955"
"902","2138"
"1091","2596"
"1558","5209"
"191","7045"
"7","6906"
"1766","5534"
"940","6573"
"1004","4771"
"1706","205"
"38","6805"
"1795","3662"
"1122","3863"
"1094","4416"
"924","4211"
"302","5977"
"662","4845"
"1928","3862"
"1473","5850"
"229","3290"
"1243","3645"
"173","5943"
"1749","3478"
"692","2017"
"783","3049"
"607","3605"
"258","3970"
"854","6750"
"926","6396"
"1339","2464"
"318","6892"
"997","2220"
"1011","92"
"1757","4261"
"2","4667"
"99","807"
"70","818"
"1973","6764"
"1128","3140"
"1117","1948"
"504","7064"
"697","4118"
"1344","5541"
"363","6337"
"748","3567"
"1007","3001"
"1167","1294"
"1957","1718"
"1673","6201"
"291","6625"
"257","3757"
"1732","1371"
"514","925"
"587","4065"
"1044","4858"
"1765","899"
"99","2411"
"189","712"
"366","5953"
"19","1312"
"1692","1463"
"800","5360"
"1830","724"
"1962","690"
"1846","7127"
"581","6373"
"143","1952"
"1060","1312"
"1340","2048"
"1861","4049"
"398","4496"
"586","5760"
"1265","1011"
"1785","1079"
"973","3670"
"997","1049"
"1912","4368"
"1826","3172"
"1745","4648"
"1695","3355"
"1318","2183"
"143","2976"
"871","3276"
"1229","2589"
"468","2106"
"998","330"
"1605","6060"
"1889","4113"
"1847","601"
"651","6108"
"1877","4029"
"1411","785"
"291","6911"
"1087","3458"
"1659","2529"
"1297","1048"
"1562","5077"
"1634","3630"
"405","3173"
"1463","5734"
"914","1202"
"1056","957"
"1024","6803"
"1082","5942"
"1373","2737"
"1932","6123"
"337","1792"
"231","5662"
"645","2943"
"1655","1364"
"498","5333"
"659","351"
"1675","4218"
"513","1710"
"339","5532"
"25","1702"
"76","5406"
"1268","1632"
"1706","4031"
"1559","2619"
"677","3811"
"1943","2072"
"307","4545"
"1583","2863"
"765","427"
"1726","3410"
"1422","315"
"1295","6850"
"622","5905"
"961","6371"
"1537","4386"
"944","2084"
"1594","1418"
"134","4564"
"1933","6531"
"287","973"
"1543","3253"
"1152","4749"
"713","2810"
"431","4551"
"309","5042"
"1658","3328"
"1269","4266"
"1853","3064"
"706","6895"
"783","7107"
"340","1134"
"1821","272"
"274","6017"
"1034","3947"
"1003","3366"
"1966","2094"
"1075","5370"
"736","1759"
"1475","5672"
"921","5805"
"1742","6056"
"344","3705"
"1488","2673"
"120","6113"
"774","5066"
"33","425"
"804","1586"
"1714","2797"
"667","2635"
"1094","4438"
"1225","4268"
"217","7285"
"1612","1266"
"1724","6264"
"1377","7201"
"1944","13"
"1155","1133"
"703","4092"
"1862","6994"
"1347","1133"
"370","3608"
"998","5483"
"1739","4143"
"1296","6336"
"1438","5621"
"601","352"
"1962","1805"
"427","3829"
"1841","6093"
"32","278"
"931","4336"
"209","3381"
"759","6219"
"1838","5227"
"1554","4489"
"970","6037"
"175","5946"
"1398","2451"
"681","3393"
"180","4173"
"1010","1216"
"502","4224"
"569","3479"
"39","3534"
"213","6678"
"123","5219"
"901","6089"
"188","6775"
"548","6924"
"1340","6043"
"1751","6152"
"1378","4716"
"843","2293"
"198","7251"
"1560","5917"
"24","3167"
"1646","5957"
"1419","4207"
"1937","1927"
"350","4071"
"1305","4719"
"853","5482"
"338","6679"
"886","1540"
"970","4628"
"202","7233"
"1258","5097"
"1576","2083"
"364","2468"
"1616","2143"
"1817","3306"
"377","4412"
"351","4763"
"1406","153"
"840","3004"
"496","5773"
"1039","5605"
"356","1755"
"604","5414"
"395","1651"
"674","2538"
"1093","7214"
"343","4443"
"717","5832"
"1841","2860"
"668","2076"
"1389","2613"
"183","7149"
"1724","3101"
"363","4068"
"595","1861"
"1006","6363"
"725","5878"
"806","6368"
"316","1624"
"1730","5506"
"1884","4200"
"1372","4248"
"122","2325"
"1505","3390"
"482","834"
"872","1963"
"849","1897"
"109","699"
"36","2121"
"1425","6567"
"897","4054"
"1520","694"
"1883","4785"
"1166","1790"
"423","614"
"400","2093"
"810","3604"
"1393","962"
"906","4055"
"1533","1326"
"905","6712"
"268","6614"
"1323","6422"
"1455","6248"
"670","5580"
"339","4660"
"467","1844"
"159","3620"
"144","6013"
"16","6587"
"1228","180"
"834","6645"
"1747","541"
"1773","646"
"240","5547"
"1360","1771"
"838","6415"
"330","4213"
"951","2869"
"183","2423"
"995","2848"
"1654","1739"
"1540","3458"
"1321","2281"
"706","5839"
"1973","4449"
"1960","3160"
"1448","5445"
"418","4408"
"856","993"
"1715","5485"
"1899","6590"
"1837","612"
"102","616"
"1217","5571"
"1325","3253"
"873","7240"
"626","7148"
"1616","4252"
"489","4026"
"1238","6678"
"1894","1807"
"222","3085"
"1395","4832"
"1685","1217"
"1564","4627"
"1427","617"
"1206","2668"
"708","2911"
"1738","5282"
"86","1916"
"1648","161"
"545","1957"
"152","5733"
"669","143"
"878","3328"
"624","5111"
"1458","6465"
"1640","4391"
"743","3829"
"1526","1277"
"708","3684"
"154","6231"
"501","6053"
"987","2"
"1337","4169"
"336","2877"
"1828","3405"
"749","4679"
"1970","2097"
"1995","6766"
"1440","3297"
"748","5858"
